Time, Marker, RPM, Sync status, Lost sync count, Injector duty, MAP Raw, MAP, TPS Raw, TPS, Primary Load, Secondary Load, O2 Raw, O2 Val, Coolant temperature Raw, Coolant temperature, Intake Air Temp. Raw, Intake Air Temp., Battery Voltage Raw, Battery Voltage, ADC Spare Raw 1, ADC Spare Raw 2, Pedal Pos Raw 1, Pedal Pos Raw 2, Throttle Plate Pos Raw 1, Throttle Plate Pos Raw 2, Accelerator Delta, Idle RPM Error, Airflow Est., Fuelfow Est., Water Injection Status, Current Dwell, Ign. Adv. Base Table Output, Ign. Adv. Add. Base Table Output, Ign. Adv. Knock Mod, Ignition CLT Add, Ignition IAT Add, Ign. Adv. Sec. Load Mod, Ign. Adv. Limiter Mod, Ign. Adv. ALS, AC Ctrl Adv Add, Spark Scatter Adv Add, Current Target AFR, Base VE Output, Add. Base VE Output, AE VE Added, Total VE, Base PW, Fuel CLT Mod, Fuel IAT Mod, Fuel Idle Duty Mod, Fuel Sec. Load Mod, Fuel Knock Mod, Fuel Cranking Mod, Fuel ASE Mod, Fuel Limiter Mod, Fuel Lambda Mod, Overrun Mod, Inj. Dead Time, Internal IAT Mod, AC Ctrl Mod, Cranking Fuel Mod, After-Start Fuel Mod, After-Start Decay Time, After-Start Decay Time Left, Priming Pulse, AE Trim Raw, AE RPM Clamp Trim, AE VE Trim, AE Captured Delta, AE CLT Trim, MAP Delta, TPS Delta, Hard Cut RPM Limit, Primary Fan Status, Secondary Fan Status, Table Spark Scatter Adv, Table PWM Idle, Target RPM, Idle Status, Idle PWM Duty, Idle P Comp., Idle I Comp., Idle D Comp., Target RPM Error, Batt V PWM Trim, Knock Acc. Lvl. Raw, Knock CLT Scaling, Knock Acc. Lvl., Knock Lvl. Rel., Knock Reading, Knock Status, Knock Cyl 1 Window Start, Boost Open Loop Duty, Boost Target MAP, Boost Closed Loop Init Duty, Boost Status, Final Boost PWM Duty, Boost P Comp., Boost I Comp., Boost D Comp., Boost Target Error MAP, Boost Target Gear Clamp, Alternator Ctrl. Status, Alternator Ctrl. Duty, Alt. P Comp., Alt. I Comp., Ethanol Content, Fuel Temperature, Flex Fuel - Base Comp., Flex Fuel - Aux Comp., Main - Base VE, Main - Target AFR, Main - Base Ign. Adv, Main - Boost OL Duty, Main - Boost CL Target MAP, Main - Primming Pulse, Main - Cranking Trim, Main - Idle OL Duty, Main - ASE Trim, Aux - Base VE, Aux - Target AFR, Aux - Base Ign. Adv, Aux - Boost OL Duty, Aux - Boost CL Target MAP, Aux - Primming Pulse, Aux - Cranking Trim, Aux - Idle OL Duty, Aux - ASE Trim, WBO2 Curr. AFR, AFR Error, WB LTT Trim, Lambda Status, LTT Status, LTT Conf. Lvl., LTT Store Tmr., DBW Status, DBW Sens. Status, Calc. Pedal Pos., DBW PWM Duty, P Comp., I Comp, D Comp, Target TPPS Err., Target TPPS, Throttle Pos. 1, Throttle Pos. 2, Pedal Pos. 1, Pedal Pos. 2, AC Status, Veh. speed, Current Gear, Calc. Veh. Speed, Overrun Status, VICS Status, Purge Valve Status, Cylinder Trim 1, Cylinder Trim 2, Cylinder Trim 3, Cylinder Trim 4, LC Status, ALS Status, LC/ALS Switch Status, VVT Status, VVT Duty, CAM Curr. Adv., CAM Target Adv., VVT P Comp., VVT I Comp., Sel. Map Boost, Sel. Map Ign., Sel. Map Inj., Table OL Duty 1, Table OL Duty 2, Table CL Target 1, Table CL Target 2, Table Ign Adv. Base 1, Table Ign Adv. Base 2, Table Inj. VE Base 1, Table Inj. VE Base 2, DL Status, DL - Seconds left in log, DL - Switch status, Ignition Adv. Angle (Final), Ignition Dwell, Injection Angle, Injector Pulse Width, Crank IRQs, CAM IRQs, Debug 1, Debug 2, Debug 3, Debug 4, Inj Max Duty Count, Trigger - Filtered IRQs, Btn 1 Raw, Btn 1 Val, Btn 2 Raw, Btn 2 Val, Btn 3 Raw, Btn 3 Val, Dummy
84.14,0,2948.00,2.00,3.00,0.93,2448.00,11.18,5903.00,0.00,11.18,0.00,22332.00,1.70,5208.00,83.00,29954.00,29.00,30569.00,13.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.46,1.44,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,76.60,0.00,0.00,76.60,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.15,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1998.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,20.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.48,2.42,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42.00,2.00,56.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.94,41.30,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.54,79966.00,29986.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.19,0,2836.00,2.00,3.00,0.92,2409.00,11.15,5906.00,0.00,11.15,0.00,24387.00,1.86,5211.00,83.00,29928.00,29.00,30515.00,13.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.38,1.41,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.50,0.00,0.00,78.50,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.16,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1886.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.95,1.95,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,2.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.95,41.42,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.55,79985.00,29994.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.24,0,2836.00,2.00,3.00,0.92,2409.00,11.15,5906.00,0.00,11.15,0.00,24387.00,1.86,5211.00,83.00,29928.00,29.00,30515.00,13.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.38,1.41,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.50,0.00,0.00,78.50,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.16,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1886.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.95,1.95,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,41.00,2.00,54.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.95,41.42,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.55,79985.00,29994.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.28,0,2770.00,2.00,3.00,0.90,2432.00,11.10,5900.00,0.00,11.10,0.00,24841.00,1.90,5202.00,83.00,29955.00,29.00,30692.00,13.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,1.38,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.98,0.00,0.00,78.98,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.14,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1820.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.05,1.85,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,2.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,37.01,41.18,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.54,80003.00,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.33,0,2770.00,2.00,3.00,0.90,2432.00,11.10,5900.00,0.00,11.10,0.00,24841.00,1.90,5202.00,83.00,29955.00,29.00,30692.00,13.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.29,1.38,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.98,0.00,0.00,78.98,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.14,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1820.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13.05,1.85,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,2.00,53.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,37.01,41.18,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.54,80003.00,30000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.38,0,2719.00,2.00,3.00,0.88,2443.00,11.09,5897.00,0.00,11.09,0.00,23875.00,1.82,5209.00,83.00,29967.00,29.00,30450.00,13.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,1.35,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.95,0.00,0.00,78.95,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.16,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1769.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.83,2.07,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,2.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.97,41.64,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.56,80021.00,30007.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.42,0,2719.00,2.00,3.00,0.88,2443.00,11.09,5897.00,0.00,11.09,0.00,23875.00,1.82,5209.00,83.00,29967.00,29.00,30450.00,13.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,1.35,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.95,0.00,0.00,78.95,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.16,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1769.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.83,2.07,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,2.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.97,41.64,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.56,80021.00,30007.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.47,0,2719.00,2.00,3.00,0.88,2443.00,11.09,5897.00,0.00,11.09,0.00,23875.00,1.82,5209.00,83.00,29921.00,29.00,30118.00,13.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.20,1.35,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.95,0.00,0.00,78.95,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.16,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1769.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.83,2.07,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,39.00,2.00,52.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.97,41.64,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.56,80021.00,30007.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.52,0,2628.00,2.00,3.00,0.85,2444.00,11.05,5904.00,0.00,11.05,0.00,23474.00,1.79,5209.00,83.00,29921.00,29.00,30118.00,13.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,1.30,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.90,0.00,0.00,78.90,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.19,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1678.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.74,2.16,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,2.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.99,41.61,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.58,80038.00,30013.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.57,0,2628.00,2.00,3.00,0.85,2444.00,11.05,5904.00,0.00,11.05,0.00,23474.00,1.79,5209.00,83.00,29921.00,29.00,30118.00,13.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.05,1.30,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.90,0.00,0.00,78.90,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.19,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1678.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,30.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.74,2.16,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,37.00,2.00,50.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.99,41.61,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.58,80038.00,30013.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.61,0,2534.00,2.00,3.00,0.82,2461.00,11.05,5906.00,0.00,11.05,0.00,20644.00,1.58,5210.00,83.00,29957.00,29.00,31010.00,14.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,1.26,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.85,0.00,0.00,78.85,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.12,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1584.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.09,2.81,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,2.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,37.03,41.56,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.52,80055.00,30020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.66,0,2534.00,2.00,3.00,0.82,2461.00,11.05,5906.00,0.00,11.05,0.00,20644.00,1.58,5210.00,83.00,29957.00,29.00,31010.00,14.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.90,1.26,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.85,0.00,0.00,78.85,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.12,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,0.00,0.00,7200.00,0.00,0.00,-1.00,32.21,950.00,6.00,38.00,0.00,0.80,0.00,1584.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,40.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.09,2.81,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36.00,2.00,48.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,37.03,41.56,45.00,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.52,80055.00,30020.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.71,0,2480.00,2.00,3.00,0.81,2422.00,11.09,5916.00,0.00,11.09,0.00,21850.00,1.67,5214.00,83.00,29960.00,29.00,30656.00,13.89,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.83,1.23,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.83,0.00,0.00,78.83,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.15,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,1.00,0.00,7200.00,0.00,0.00,-1.00,32.22,950.00,6.00,38.00,0.00,0.80,0.00,1530.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,20.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.36,2.54,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,2.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.91,41.92,44.52,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.54,80071.00,30026.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
84.75,0,2480.00,2.00,3.00,0.81,2422.00,11.09,5916.00,0.00,11.09,0.00,21850.00,1.67,5214.00,83.00,29960.00,29.00,30656.00,13.89,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,3.83,1.23,0.00,3.00,15.00,0.00,0.00,1.00,0.00,1.00,0.00,0.00,0.00,0.00,14.90,78.83,0.00,0.00,78.83,0.39,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.00,1.15,0.98,1.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,9.00,1.00,1.00,0.00,7200.00,0.00,0.00,-1.00,32.22,950.00,6.00,38.00,0.00,0.80,0.00,1530.00,1.00,6000.00,6000.00,6000.00,0.00,0.00,1.00,524.00,0.00,100.00,0.00,0.00,0.00,0.00,0.00,0.00,-88.00,0.00,3.00,20.00,0.00,0.00,0.00,-81.25,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12.36,2.54,1.00,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35.00,2.00,47.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,36.91,41.92,44.52,0.01,0.33,1.00,1.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,3.00,360.00,1.54,80071.00,30026.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,1.00,0.00,1.00,0.00
